data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0806/MET0806_abundance.tsv	0.002	20
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0806/MET0806_abundance.tsv	0.002	11
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0806/MET0806_abundance.tsv	0.001	19
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0806/MET0806_abundance.tsv	0.001	26
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0807/MET0807_abundance.tsv	0.221	28
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0807/MET0807_abundance.tsv	0.199	15
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0807/MET0807_abundance.tsv	0.166	3
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0807/MET0807_abundance.tsv	0.094	24
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0807/MET0807_abundance.tsv	0.093	4
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0807/MET0807_abundance.tsv	0.048	13
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0807/MET0807_abundance.tsv	0.042	10
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0807/MET0807_abundance.tsv	0.036	12
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0807/MET0807_abundance.tsv	0.016	23
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0807/MET0807_abundance.tsv	0.011	9
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0807/MET0807_abundance.tsv	0.010	17
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0807/MET0807_abundance.tsv	0.008	16
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0807/MET0807_abundance.tsv	0.007	14
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0807/MET0807_abundance.tsv	0.007	25
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0807/MET0807_abundance.tsv	0.006	18
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0807/MET0807_abundance.tsv	0.006	22
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0807/MET0807_abundance.tsv	0.005	7
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0807/MET0807_abundance.tsv	0.005	2
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0807/MET0807_abundance.tsv	0.004	20
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0807/MET0807_abundance.tsv	0.003	8
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0807/MET0807_abundance.tsv	0.003	27
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0807/MET0807_abundance.tsv	0.003	5
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0807/MET0807_abundance.tsv	0.003	21
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0807/MET0807_abundance.tsv	0.002	19
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0807/MET0807_abundance.tsv	0.002	1
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0807/MET0807_abundance.tsv	0.001	6
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0807/MET0807_abundance.tsv	0.001	26
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0807/MET0807_abundance.tsv	0.000	11
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0808/MET0808_abundance.tsv	0.403	15
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0808/MET0808_abundance.tsv	0.111	10
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0808/MET0808_abundance.tsv	0.086	28
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0808/MET0808_abundance.tsv	0.060	4
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0808/MET0808_abundance.tsv	0.043	3
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0808/MET0808_abundance.tsv	0.035	13
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0808/MET0808_abundance.tsv	0.030	12
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0808/MET0808_abundance.tsv	0.027	9
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0808/MET0808_abundance.tsv	0.027	24
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0808/MET0808_abundance.tsv	0.025	8
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0808/MET0808_abundance.tsv	0.021	25
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0808/MET0808_abundance.tsv	0.019	17
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0808/MET0808_abundance.tsv	0.015	14
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0808/MET0808_abundance.tsv	0.014	22
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0808/MET0808_abundance.tsv	0.012	18
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0808/MET0808_abundance.tsv	0.010	2
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0808/MET0808_abundance.tsv	0.010	5
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0808/MET0808_abundance.tsv	0.010	23
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0808/MET0808_abundance.tsv	0.008	26
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0808/MET0808_abundance.tsv	0.007	19
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0808/MET0808_abundance.tsv	0.005	20
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0808/MET0808_abundance.tsv	0.004	1
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0808/MET0808_abundance.tsv	0.003	27
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0808/MET0808_abundance.tsv	0.003	21
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0808/MET0808_abundance.tsv	0.002	16
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0808/MET0808_abundance.tsv	0.002	7
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0808/MET0808_abundance.tsv	0.002	11
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0808/MET0808_abundance.tsv	0.002	6
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0809/MET0809_abundance.tsv	0.541	14
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0809/MET0809_abundance.tsv	0.233	23
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0809/MET0809_abundance.tsv	0.025	15
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0809/MET0809_abundance.tsv	0.023	9
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0809/MET0809_abundance.tsv	0.016	17
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0809/MET0809_abundance.tsv	0.014	7
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0809/MET0809_abundance.tsv	0.014	27
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0809/MET0809_abundance.tsv	0.013	4
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0809/MET0809_abundance.tsv	0.012	21
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0809/MET0809_abundance.tsv	0.011	10
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0809/MET0809_abundance.tsv	0.011	12
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0809/MET0809_abundance.tsv	0.009	8
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0809/MET0809_abundance.tsv	0.008	28
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0809/MET0809_abundance.tsv	0.007	24
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0809/MET0809_abundance.tsv	0.006	20
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0809/MET0809_abundance.tsv	0.006	25
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0809/MET0809_abundance.tsv	0.006	16
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0809/MET0809_abundance.tsv	0.006	6
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0809/MET0809_abundance.tsv	0.006	13
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0809/MET0809_abundance.tsv	0.006	2
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0809/MET0809_abundance.tsv	0.005	3
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0809/MET0809_abundance.tsv	0.005	1
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0809/MET0809_abundance.tsv	0.005	5
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0809/MET0809_abundance.tsv	0.004	18
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0809/MET0809_abundance.tsv	0.002	11
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0809/MET0809_abundance.tsv	0.002	22
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0809/MET0809_abundance.tsv	0.002	19
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0809/MET0809_abundance.tsv	0.001	26
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0810/MET0810_abundance.tsv	0.461	15
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0810/MET0810_abundance.tsv	0.098	10
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0810/MET0810_abundance.tsv	0.057	23
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0810/MET0810_abundance.tsv	0.034	3
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0810/MET0810_abundance.tsv	0.033	24
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0810/MET0810_abundance.tsv	0.032	4
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0810/MET0810_abundance.tsv	0.029	28
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0810/MET0810_abundance.tsv	0.028	9
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0810/MET0810_abundance.tsv	0.021	25
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0810/MET0810_abundance.tsv	0.020	13
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0810/MET0810_abundance.tsv	0.017	12
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0810/MET0810_abundance.tsv	0.016	17
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0810/MET0810_abundance.tsv	0.016	14
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0810/MET0810_abundance.tsv	0.015	8
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0810/MET0810_abundance.tsv	0.015	7
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0810/MET0810_abundance.tsv	0.014	5
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0810/MET0810_abundance.tsv	0.014	16
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0810/MET0810_abundance.tsv	0.011	19
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0810/MET0810_abundance.tsv	0.010	1
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0810/MET0810_abundance.tsv	0.009	20
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0810/MET0810_abundance.tsv	0.009	18
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0810/MET0810_abundance.tsv	0.008	11
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0810/MET0810_abundance.tsv	0.007	22
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0810/MET0810_abundance.tsv	0.006	27
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0810/MET0810_abundance.tsv	0.006	21
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0810/MET0810_abundance.tsv	0.006	2
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0810/MET0810_abundance.tsv	0.005	26
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0810/MET0810_abundance.tsv	0.002	6
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0811/MET0811_abundance.tsv	0.160	23
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0811/MET0811_abundance.tsv	0.101	15
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0811/MET0811_abundance.tsv	0.089	16
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0811/MET0811_abundance.tsv	0.077	9
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0811/MET0811_abundance.tsv	0.071	8
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0811/MET0811_abundance.tsv	0.055	4
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0811/MET0811_abundance.tsv	0.053	14
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0811/MET0811_abundance.tsv	0.046	10
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0811/MET0811_abundance.tsv	0.034	17
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0811/MET0811_abundance.tsv	0.031	12
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0811/MET0811_abundance.tsv	0.030	28
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0811/MET0811_abundance.tsv	0.029	6
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0811/MET0811_abundance.tsv	0.026	20
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0811/MET0811_abundance.tsv	0.026	1
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0811/MET0811_abundance.tsv	0.025	13
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0811/MET0811_abundance.tsv	0.022	18
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0811/MET0811_abundance.tsv	0.021	22
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0811/MET0811_abundance.tsv	0.016	2
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0811/MET0811_abundance.tsv	0.012	25
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0811/MET0811_abundance.tsv	0.012	5
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0811/MET0811_abundance.tsv	0.011	26
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0811/MET0811_abundance.tsv	0.011	27
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0811/MET0811_abundance.tsv	0.011	21
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0811/MET0811_abundance.tsv	0.009	7
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0811/MET0811_abundance.tsv	0.008	3
data/metagenome_analyses/strain_abundance/sepidermidis_manual_NIH_subset/abundance/MET0811/MET0811_abundance.tsv	0.006	11
