data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083127/ERR5083127_abundance.tsv	0.093	17
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083127/ERR5083127_abundance.tsv	0.092	16
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083127/ERR5083127_abundance.tsv	0.081	10
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083127/ERR5083127_abundance.tsv	0.057	1
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083127/ERR5083127_abundance.tsv	0.047	15
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083127/ERR5083127_abundance.tsv	0.037	18
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083127/ERR5083127_abundance.tsv	0.035	6
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083127/ERR5083127_abundance.tsv	0.032	20
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083127/ERR5083127_abundance.tsv	0.032	14
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083127/ERR5083127_abundance.tsv	0.023	7
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083127/ERR5083127_abundance.tsv	0.023	22
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083127/ERR5083127_abundance.tsv	0.022	9
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083127/ERR5083127_abundance.tsv	0.021	19
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083127/ERR5083127_abundance.tsv	0.013	4
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083127/ERR5083127_abundance.tsv	0.013	2
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083127/ERR5083127_abundance.tsv	0.012	8
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083127/ERR5083127_abundance.tsv	0.011	5
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083127/ERR5083127_abundance.tsv	0.010	13
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083127/ERR5083127_abundance.tsv	0.009	12
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083127/ERR5083127_abundance.tsv	0.007	23
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083127/ERR5083127_abundance.tsv	0.007	11
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083127/ERR5083127_abundance.tsv	0.004	21
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083130/ERR5083130_abundance.tsv	0.169	17
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083130/ERR5083130_abundance.tsv	0.089	6
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083130/ERR5083130_abundance.tsv	0.081	3
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083130/ERR5083130_abundance.tsv	0.080	7
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083130/ERR5083130_abundance.tsv	0.064	20
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083130/ERR5083130_abundance.tsv	0.057	22
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083130/ERR5083130_abundance.tsv	0.053	18
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083130/ERR5083130_abundance.tsv	0.046	9
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083130/ERR5083130_abundance.tsv	0.046	19
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083130/ERR5083130_abundance.tsv	0.032	11
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083130/ERR5083130_abundance.tsv	0.030	15
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083130/ERR5083130_abundance.tsv	0.030	8
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083130/ERR5083130_abundance.tsv	0.029	10
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083130/ERR5083130_abundance.tsv	0.026	1
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083130/ERR5083130_abundance.tsv	0.025	16
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083130/ERR5083130_abundance.tsv	0.023	14
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083130/ERR5083130_abundance.tsv	0.023	4
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083130/ERR5083130_abundance.tsv	0.021	2
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083130/ERR5083130_abundance.tsv	0.020	13
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083130/ERR5083130_abundance.tsv	0.019	5
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083130/ERR5083130_abundance.tsv	0.017	21
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083130/ERR5083130_abundance.tsv	0.011	12
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083130/ERR5083130_abundance.tsv	0.010	23
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083131/ERR5083131_abundance.tsv	0.166	17
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083131/ERR5083131_abundance.tsv	0.081	3
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083131/ERR5083131_abundance.tsv	0.079	6
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083131/ERR5083131_abundance.tsv	0.071	7
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083131/ERR5083131_abundance.tsv	0.067	20
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083131/ERR5083131_abundance.tsv	0.057	19
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083131/ERR5083131_abundance.tsv	0.054	9
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083131/ERR5083131_abundance.tsv	0.047	18
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083131/ERR5083131_abundance.tsv	0.045	22
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083131/ERR5083131_abundance.tsv	0.036	15
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083131/ERR5083131_abundance.tsv	0.034	11
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083131/ERR5083131_abundance.tsv	0.032	2
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083131/ERR5083131_abundance.tsv	0.031	1
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083131/ERR5083131_abundance.tsv	0.029	8
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083131/ERR5083131_abundance.tsv	0.024	10
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083131/ERR5083131_abundance.tsv	0.023	14
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083131/ERR5083131_abundance.tsv	0.021	21
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083131/ERR5083131_abundance.tsv	0.021	16
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083131/ERR5083131_abundance.tsv	0.020	4
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083131/ERR5083131_abundance.tsv	0.018	12
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083131/ERR5083131_abundance.tsv	0.017	13
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083131/ERR5083131_abundance.tsv	0.015	23
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083131/ERR5083131_abundance.tsv	0.012	5
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083134/ERR5083134_abundance.tsv	0.943	19
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083134/ERR5083134_abundance.tsv	0.010	9
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083134/ERR5083134_abundance.tsv	0.008	1
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083134/ERR5083134_abundance.tsv	0.008	17
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083134/ERR5083134_abundance.tsv	0.004	3
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083134/ERR5083134_abundance.tsv	0.003	14
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083134/ERR5083134_abundance.tsv	0.003	20
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083134/ERR5083134_abundance.tsv	0.002	18
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083134/ERR5083134_abundance.tsv	0.002	6
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083134/ERR5083134_abundance.tsv	0.002	22
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083134/ERR5083134_abundance.tsv	0.002	7
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083134/ERR5083134_abundance.tsv	0.002	8
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083134/ERR5083134_abundance.tsv	0.002	10
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083134/ERR5083134_abundance.tsv	0.002	2
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083134/ERR5083134_abundance.tsv	0.001	4
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083134/ERR5083134_abundance.tsv	0.001	5
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083134/ERR5083134_abundance.tsv	0.001	11
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083134/ERR5083134_abundance.tsv	0.001	16
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083134/ERR5083134_abundance.tsv	0.001	21
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083134/ERR5083134_abundance.tsv	0.001	15
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083134/ERR5083134_abundance.tsv	0.001	23
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083134/ERR5083134_abundance.tsv	0.000	12
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083134/ERR5083134_abundance.tsv	0.000	13
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083135/ERR5083135_abundance.tsv	0.761	19
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083135/ERR5083135_abundance.tsv	0.050	17
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083135/ERR5083135_abundance.tsv	0.032	1
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083135/ERR5083135_abundance.tsv	0.022	3
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083135/ERR5083135_abundance.tsv	0.017	18
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083135/ERR5083135_abundance.tsv	0.017	6
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083135/ERR5083135_abundance.tsv	0.012	7
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083135/ERR5083135_abundance.tsv	0.012	20
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083135/ERR5083135_abundance.tsv	0.010	22
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083135/ERR5083135_abundance.tsv	0.009	8
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083135/ERR5083135_abundance.tsv	0.009	14
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083135/ERR5083135_abundance.tsv	0.009	4
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083135/ERR5083135_abundance.tsv	0.008	2
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083135/ERR5083135_abundance.tsv	0.007	15
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083135/ERR5083135_abundance.tsv	0.006	5
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083135/ERR5083135_abundance.tsv	0.005	9
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083135/ERR5083135_abundance.tsv	0.004	10
data/metagenome_analyses/strain_abundance/saureus_manual_NIH_Singapore_subset/abundance/ERR5083135/ERR5083135_abundance.tsv	0.003	13
